year,month,day,dep_delay,arr_delay,carrier,origin,dest,air_time,distance,hour
2014,1,23,3,6,WN,LGA,MDW,115,725,9
2014,1,23,3,-26,WN,LGA,MDW,111,725,20
2014,1,23,-6,-7,WN,LGA,MKE,122,738,6
2014,1,23,12,13,WN,LGA,MKE,115,738,10
2014,1,23,20,-20,WN,LGA,MKE,110,738,19
2014,1,23,27,10,WN,LGA,MKE,115,738,13
2014,1,23,4,-24,WN,LGA,STL,136,888,18
2014,1,23,-3,-10,WN,LGA,STL,144,888,7
2014,1,23,9,-3,WN,LGA,STL,144,888,12
2014,1,23,0,22,MQ,JFK,DCA,64,213,14
2014,1,23,11,15,MQ,LGA,BNA,131,764,8
2014,1,23,41,42,MQ,LGA,BNA,138,764,18
2014,1,23,19,22,MQ,LGA,CLE,78,419,14
2014,1,23,8,12,MQ,LGA,RDU,81,431,17
2014,1,23,21,23,MQ,JFK,CMH,84,483,19
2014,1,23,-4,0,MQ,LGA,XNA,182,1147,7
2014,1,23,-3,3,MQ,LGA,ATL,129,762,6
2014,1,23,-8,-4,MQ,LGA,XNA,181,1147,15
2014,1,23,4,-2,MQ,LGA,CMH,80,479,18
2014,1,23,9,1,MQ,LGA,DTW,86,502,17
2014,1,23,0,4,MQ,LGA,MSP,148,1020,6
2014,1,23,-5,-21,MQ,LGA,DTW,81,502,19
2014,1,23,104,99,MQ,EWR,ORD,114,719,12
2014,1,23,-10,-22,MQ,LGA,MSP,142,1020,11
2014,1,23,-10,-7,MQ,JFK,DCA,48,213,21
2014,1,23,13,15,MQ,JFK,RDU,79,427,8
2014,1,23,-3,13,MQ,LGA,RDU,75,431,10
2014,1,23,32,36,MQ,LGA,CLT,99,544,9
2014,1,23,-3,-6,MQ,LGA,CMH,86,479,19
2014,1,23,11,-3,MQ,LGA,MSP,142,1020,14
2014,1,23,-3,10,MQ,LGA,RDU,86,431,18
2014,1,23,41,44,MQ,LGA,ATL,123,762,10
2014,1,23,-1,-3,MQ,LGA,BNA,124,764,20
2014,1,23,-7,-8,MQ,LGA,ATL,125,762,12
2014,1,23,-3,-7,MQ,LGA,CLE,69,419,18
2014,1,23,-5,19,MQ,LGA,BNA,142,764,10
2014,1,23,12,0,MQ,EWR,ORD,114,719,16
2014,1,23,-5,1,MQ,LGA,RDU,87,431,20
2014,1,23,0,1,MQ,LGA,DTW,78,502,13
2014,1,23,-6,3,MQ,LGA,MSP,140,1020,18
2014,1,23,48,57,MQ,LGA,BNA,132,764,16
2014,1,23,-3,-3,EV,JFK,IAD,58,228,9
2014,1,23,-1,1,EV,JFK,IAD,61,228,14
2014,1,23,28,29,EV,LGA,IAD,58,229,15
2014,1,23,-3,-7,EV,JFK,IAD,60,228,19
2014,1,23,11,4,EV,JFK,IAD,52,228,6
2014,1,23,-7,7,EV,LGA,IAD,53,229,10
2014,1,23,-6,6,MQ,LGA,CLT,101,544,14
2014,1,23,5,-28,UA,EWR,HNL,610,4963,9
2014,1,23,5,19,UA,EWR,IAH,234,1400,15
2014,1,23,9,4,UA,EWR,RSW,172,1068,20
2014,1,23,126,108,UA,EWR,ORD,117,719,11
2014,1,23,22,17,UA,EWR,DFW,217,1372,17
2014,1,23,-7,25,UA,LGA,IAH,244,1416,16
2014,1,23,41,7,UA,JFK,SFO,334,2586,16
2014,1,23,-3,-3,UA,EWR,CLE,72,404,14
2014,1,23,-3,-24,UA,EWR,LAX,324,2454,7
2014,1,23,-1,-6,UA,JFK,LAX,329,2475,11
2014,1,23,-1,-6,UA,EWR,ORD,114,719,18
2014,1,23,-3,-12,UA,JFK,SFO,351,2586,6
2014,1,23,-1,-17,UA,JFK,LAX,324,2475,20
2014,1,23,0,-31,UA,JFK,SFO,343,2586,8
2014,1,23,17,-7,UA,LGA,DEN,228,1620,15
2014,1,23,10,-32,UA,EWR,PDX,312,2434,17
2014,1,23,47,56,UA,LGA,IAH,229,1416,15
2014,1,23,5,-6,UA,LGA,ORD,117,733,7
2014,1,23,1,-2,UA,LGA,DEN,233,1620,6
2014,1,23,23,48,UA,EWR,IAH,222,1400,7
2014,1,23,19,12,UA,EWR,BOS,42,200,8
2014,1,23,-7,9,UA,EWR,SAT,242,1569,18
2014,1,23,-4,-21,UA,EWR,BOS,35,200,9
2014,1,23,13,-16,UA,EWR,SNA,332,2434,8
2014,1,23,17,-36,UA,EWR,SFO,321,2565,15
2014,1,23,-5,-5,UA,EWR,RSW,166,1068,7
2014,1,23,2,-18,UA,EWR,SEA,298,2402,16
2014,1,23,8,-24,UA,EWR,LAS,294,2227,13
2014,1,23,-2,-7,UA,EWR,PHX,307,2133,8
2014,1,23,51,37,UA,JFK,SFO,322,2586,19
2014,1,23,-1,-26,UA,JFK,SFO,344,2586,7
2014,1,23,-1,19,UA,JFK,LAX,359,2475,6
2014,1,23,0,23,UA,LGA,IAH,219,1416,5
2014,1,23,0,-41,UA,EWR,SEA,304,2402,8
2014,1,23,41,12,UA,EWR,SFO,314,2565,16
2014,1,23,-4,-14,UA,EWR,BOS,40,200,12
2014,1,23,50,37,UA,EWR,MIA,162,1085,10
2014,1,23,-2,8,UA,LGA,IAH,236,1416,12
2014,1,23,-1,3,UA,EWR,LAS,297,2227,15
2014,1,23,-5,-18,UA,EWR,MIA,162,1085,20
2014,1,23,-5,9,UA,LGA,IAH,239,1416,10
2014,1,23,50,36,UA,EWR,MCO,144,937,10
2014,1,23,-3,-2,UA,EWR,DFW,222,1372,13
2014,1,23,7,7,UA,EWR,FLL,157,1065,7
2014,1,23,18,35,UA,EWR,IAH,234,1400,12
2014,1,23,-1,-12,UA,EWR,FLL,161,1065,10
2014,1,23,-4,7,UA,EWR,SFO,345,2565,8
2014,1,23,0,-13,UA,EWR,ORD,114,719,6
2014,1,23,-1,-26,UA,LGA,DEN,207,1620,17
2014,1,23,-3,-45,UA,JFK,SFO,329,2586,16
2014,1,23,5,-10,UA,EWR,PHX,307,2133,12
2014,1,23,12,-20,UA,JFK,LAX,329,2475,18
2014,1,23,0,-5,UA,LGA,DEN,223,1620,8
2014,1,23,63,43,UA,EWR,PHX,285,2133,18
2014,1,23,-1,-12,UA,EWR,BOS,42,200,16
2014,1,23,54,56,UA,EWR,PBI,159,1023,14
2014,1,23,60,61,UA,EWR,MCO,152,937,14
2014,1,23,1,-37,UA,JFK,SFO,335,2586,10
2014,1,23,11,-10,UA,EWR,ORD,110,719,14
2014,1,23,0,10,UA,LGA,IAH,232,1416,6
2014,1,24,-4,-27,AA,JFK,LAX,327,2475,8
2014,1,24,8,-10,AA,JFK,LAX,337,2475,12
2014,1,24,4,-6,AA,JFK,LAX,337,2475,10
2014,1,24,12,-19,AA,JFK,LAX,327,2475,19
2014,1,24,-4,-15,AA,LGA,PBI,154,1035,7
2014,1,24,-7,-28,AA,JFK,LAX,326,2475,7
2014,1,24,1,-29,AA,JFK,LAX,329,2475,13
2014,1,24,-2,-10,AA,EWR,LAX,335,2454,18
2014,1,24,-2,-33,AA,JFK,LAX,332,2475,16
2014,1,24,4,-18,AA,JFK,LAX,335,2475,21
2014,1,24,-3,-38,AA,JFK,LAX,333,2475,15
2014,1,24,-6,-6,AA,JFK,MIA,165,1089,15
2014,1,24,-4,-27,AA,EWR,MIA,154,1085,16
2014,1,24,12,-3,AA,JFK,SFO,354,2586,17
2014,1,24,-5,-7,AA,JFK,BOS,39,187,12
2014,1,24,-1,-18,AA,JFK,SFO,344,2586,10
2014,1,24,5,-14,AA,JFK,BOS,43,187,17
2014,1,24,89,87,AA,JFK,ORD,143,740,18
2014,1,24,5,-18,AA,JFK,AUS,214,1521,17
2014,1,24,-5,-4,AA,LGA,ORD,127,733,5
2014,1,24,-9,-37,AA,LGA,ORD,120,733,6
2014,1,24,-10,-24,AA,LGA,ORD,118,733,6
2014,1,24,0,-12,AA,LGA,ORD,123,733,7
2014,1,24,-9,-21,AA,LGA,ORD,118,733,8
2014,1,24,-6,-22,AA,JFK,SEA,346,2422,18
2014,1,24,-4,-21,AA,LGA,ORD,118,733,9
2014,1,24,35,13,AA,EWR,DFW,191,1372,15
2014,1,24,-2,-9,AA,LGA,ORD,124,733,10
2014,1,24,-7,-3,AA,LGA,ORD,122,733,11
2014,1,24,11,43,AA,LGA,ORD,118,733,13
2014,1,24,148,145,AA,LGA,ORD,123,733,17
2014,1,24,84,79,AA,LGA,ORD,124,733,18
2014,1,24,3,12,AA,JFK,STT,216,1623,7
2014,1,24,15,29,AA,JFK,SJU,213,1598,19
2014,1,24,-7,-19,AA,LGA,MIA,159,1096,11
2014,1,24,-5,-3,AA,LGA,MIA,163,1096,13
2014,1,24,0,-13,AA,JFK,MIA,167,1089,9
2014,1,24,-4,-43,AA,LGA,DFW,197,1389,16
2014,1,24,-4,2,AA,LGA,MIA,163,1096,5
2014,1,24,-6,-9,AA,EWR,MIA,162,1085,6
2014,1,24,-8,-38,AA,EWR,DFW,196,1372,9
2014,1,24,-5,-34,AA,LGA,DFW,202,1389,5
2014,1,24,-4,-15,AA,LGA,DFW,205,1389,6
2014,1,24,9,8,AA,LGA,DFW,203,1389,7
2014,1,24,-2,-26,AA,LGA,DFW,204,1389,8
2014,1,24,-7,-27,AA,LGA,DFW,202,1389,10
2014,1,24,-2,-31,AA,LGA,DFW,193,1389,17
2014,1,24,-12,-37,AA,LGA,DFW,197,1389,18
2014,1,24,-9,-35,AA,LGA,DFW,200,1389,11
2014,1,24,-4,-29,AA,LGA,DFW,197,1389,12
2014,1,24,-5,-23,AA,LGA,DFW,200,1389,13
2014,1,24,7,-18,AA,LGA,DFW,199,1389,15
2014,1,24,-4,-35,AA,LGA,DFW,199,1389,15
2014,1,24,-6,-15,AA,LGA,MIA,158,1096,9
2014,1,24,-8,-7,AA,LGA,PBI,149,1035,15
2014,1,24,-4,-6,AA,JFK,SJU,209,1598,8
2014,1,24,-11,-36,AA,EWR,DFW,197,1372,7
2014,1,24,-7,-12,AA,LGA,MIA,163,1096,15
2014,1,24,-7,-13,AA,LGA,MIA,161,1096,12
2014,1,24,-6,-21,AA,JFK,LAS,297,2248,6
2014,1,24,-1,2,AA,EWR,MIA,157,1085,11
2014,1,24,-2,-14,AA,LGA,MIA,154,1096,10
2014,1,24,-6,-9,AA,LGA,MIA,169,1096,18
2014,1,24,18,-4,AA,EWR,DFW,186,1372,19
2014,1,24,4,-2,AA,JFK,MIA,158,1089,12
2014,1,24,23,38,AA,JFK,MIA,176,1089,6
2014,1,24,-5,-6,AA,LGA,MIA,168,1096,7
2014,1,24,-7,4,AA,LGA,MIA,167,1096,7
2014,1,24,1,-13,AA,JFK,MCO,144,944,14
2014,1,24,26,-6,AA,JFK,MIA,153,1089,17
2014,1,24,-2,-21,AA,LGA,MIA,163,1096,14
2014,1,24,-5,-9,AA,JFK,BOS,40,187,19
2014,1,24,-3,-23,AA,LGA,MIA,163,1096,16
2014,1,24,-3,-16,AA,LGA,MIA,165,1096,19
2014,1,24,31,-3,AA,JFK,EGE,240,1746,18
2014,1,24,35,13,AA,EWR,DFW,193,1372,17
2014,1,24,0,5,AA,JFK,MCO,150,944,6
2014,1,24,2,-9,AS,EWR,SEA,332,2402,18
2014,1,24,5,-34,AS,EWR,SEA,316,2402,7
2014,1,24,8,-4,AA,JFK,LAS,320,2248,17
2014,1,24,-4,-29,AA,JFK,SFO,337,2586,7
2014,1,24,0,-38,AA,JFK,DFW,197,1391,15
2014,1,24,27,23,AA,JFK,SAN,332,2446,17
2014,1,24,-6,-23,AA,JFK,BOS,36,187,7
2014,1,24,-3,-35,AA,JFK,SFO,339,2586,15
2014,1,24,-1,5,AA,JFK,SJU,206,1598,16
2014,1,24,-3,14,B6,JFK,CHS,101,636,8
2014,1,24,11,15,B6,JFK,PBI,154,1028,13
2014,1,24,16,19,B6,JFK,BOS,41,187,20
2014,1,24,52,44,B6,JFK,BOS,36,187,11
2014,1,24,-2,-8,B6,JFK,SYR,46,209,9
2014,1,24,-9,-11,B6,JFK,BUF,60,301,13
2014,1,24,39,40,B6,EWR,FLL,159,1065,22
2014,1,24,-10,-14,B6,EWR,BOS,40,200,6
2014,1,24,7,-3,B6,JFK,MSY,178,1182,14
2014,1,24,25,41,B6,JFK,BUF,63,301,6
2014,1,24,45,40,B6,JFK,BUF,60,301,11
2014,1,24,-6,-12,B6,JFK,RSW,163,1074,15
2014,1,24,-5,-4,B6,JFK,PWM,51,273,22
2014,1,24,-12,-11,B6,JFK,IAD,49,228,12
2014,1,24,8,-7,B6,JFK,BTV,49,266,16
2014,1,24,-2,-1,B6,JFK,ROC,53,264,22
2014,1,24,3,-10,B6,JFK,CLT,85,541,8
2014,1,24,1,2,B6,JFK,PWM,55,273,13
2014,1,24,1,-17,B6,JFK,RDU,69,427,17
2014,1,24,22,19,B6,JFK,BUF,58,301,21
2014,1,24,-5,13,B6,JFK,MSY,178,1182,6
2014,1,24,7,-13,B6,JFK,HOU,210,1428,14
2014,1,24,0,-7,B6,JFK,SYR,44,209,22
2014,1,24,-2,-17,B6,JFK,HOU,208,1428,8
2014,1,24,-5,-16,B6,JFK,CLT,88,541,17
2014,1,24,-4,-1,B6,JFK,BUF,59,301,22
2014,1,24,2,-2,B6,JFK,BOS,36,187,14
2014,1,24,29,34,B6,JFK,BOS,38,187,7
2014,1,24,-11,-12,B6,EWR,BOS,43,200,11
2014,1,24,-6,-4,B6,JFK,CHS,100,636,13
2014,1,24,82,72,B6,JFK,IAD,47,228,19
2014,1,24,-3,-2,B6,JFK,RDU,69,427,7
2014,1,24,14,12,B6,JFK,SYR,50,209,12
2014,1,24,-1,-9,B6,JFK,BUF,61,301,16
2014,1,24,-9,-3,B6,JFK,BTV,56,266,9
2014,1,24,-2,-11,B6,JFK,ROC,55,264,14
2014,1,24,-4,-19,B6,JFK,BUF,63,301,18
2014,1,24,-10,-28,B6,EWR,BOS,42,200,8
2014,1,24,-4,-10,B6,JFK,BOS,51,187,16
2014,1,24,-11,-11,B6,EWR,BOS,46,200,20
2014,1,24,1,-1,B6,JFK,TPA,148,1005,8
2014,1,24,-1,14,B6,JFK,RSW,160,1074,6
2014,1,24,-1,6,B6,JFK,SJU,204,1598,14
2014,1,24,0,-5,B6,JFK,SJU,207,1598,8
2014,1,24,18,-13,B6,JFK,LAS,298,2248,10
2014,1,24,0,6,B6,JFK,BQN,202,1576,23
2014,1,24,-4,-32,B6,JFK,SAN,328,2446,16
2014,1,24,-4,1,B6,EWR,MCO,142,937,11
2014,1,24,-9,6,B6,EWR,MCO,143,937,18
2014,1,24,4,-2,B6,EWR,PBI,148,1023,16
2014,1,24,-1,5,B6,JFK,PSE,209,1617,23
2014,1,24,-4,-2,B6,JFK,PBI,152,1028,7
2014,1,24,-4,14,B6,JFK,BQN,203,1576,5
2014,1,24,3,13,B6,JFK,TPA,150,1005,15
2014,1,24,22,11,B6,JFK,FLL,154,1069,20
2014,1,24,0,9,B6,EWR,RSW,166,1068,7
2014,1,24,-4,9,B6,JFK,SJU,208,1598,5
2014,1,24,-6,-3,B6,JFK,FLL,160,1069,15
2014,1,24,44,14,B6,JFK,ABQ,251,1826,20
2014,1,24,3,-7,B6,JFK,TPA,151,1005,19
2014,1,24,59,49,B6,JFK,FLL,151,1069,19
2014,1,24,-2,-4,B6,JFK,SJU,205,1598,17
2014,1,24,15,19,B6,JFK,SJU,203,1598,21
2014,1,24,30,-10,B6,JFK,PHX,292,2153,19
2014,1,24,9,2,B6,LGA,MCO,149,950,17
2014,1,24,-9,-15,B6,JFK,SEA,337,2422,17
2014,1,24,1,28,B6,JFK,PBI,157,1028,6
2014,1,24,74,65,B6,LGA,SRQ,157,1047,14
2014,1,24,35,28,B6,LGA,MCO,139,950,21
2014,1,24,0,-11,B6,JFK,SRQ,153,1041,7
2014,1,24,0,-12,B6,JFK,MCO,145,944,14
2014,1,24,-3,-17,B6,LGA,MCO,147,950,9
2014,1,24,25,29,B6,LGA,TPA,161,1010,16
2014,1,24,29,17,B6,LGA,PBI,148,1035,14
2014,1,24,19,25,B6,LGA,FLL,159,1076,21
2014,1,24,0,-25,B6,JFK,AUS,219,1521,9
2014,1,24,0,-16,B6,JFK,LAS,308,2248,18
2014,1,24,33,12,B6,JFK,AUS,204,1521,21
2014,1,24,1,-6,B6,JFK,JAX,128,828,8
2014,1,24,-4,-12,B6,JFK,JAX,132,828,14
2014,1,24,8,3,B6,JFK,BOS,41,187,21
2014,1,24,13,-1,B6,JFK,MCO,141,944,19
2014,1,24,40,21,B6,JFK,SMF,342,2521,20
2014,1,24,2,-3,B6,EWR,FLL,153,1065,9
2014,1,24,0,6,B6,EWR,FLL,151,1065,17
2014,1,24,12,24,B6,JFK,FLL,164,1069,8
2014,1,24,7,-6,B6,JFK,MCO,146,944,16
2014,1,24,5,-8,B6,JFK,PBI,146,1028,20
2014,1,24,-1,8,B6,LGA,FLL,167,1076,5
2014,1,24,25,25,B6,EWR,FLL,155,1065,13
2014,1,24,76,89,B6,EWR,PBI,155,1023,20
2014,1,24,5,15,B6,JFK,MCO,158,944,6
2014,1,24,22,34,B6,JFK,MCO,145,944,13
2014,1,24,75,68,B6,JFK,SLC,279,1990,20
2014,1,24,-1,-1,B6,LGA,TPA,156,1010,7
2014,1,24,21,33,B6,LGA,FLL,168,1076,15
2014,1,24,0,20,B6,JFK,FLL,177,1069,9
2014,1,24,36,30,B6,LGA,PBI,150,1035,17
2014,1,24,5,-9,B6,LGA,FLL,156,1076,10
2014,1,24,-5,-33,B6,JFK,SJC,347,2569,18
2014,1,24,20,5,B6,JFK,DEN,231,1626,21
2014,1,24,4,-24,B6,JFK,LAX,330,2475,16
2014,1,24,33,19,B6,JFK,PDX,336,2454,21
2014,1,24,40,18,B6,JFK,BUR,338,2465,18
2014,1,24,-3,29,B6,LGA,MCO,154,950,6
2014,1,24,2,-6,B6,EWR,MCO,143,937,14
2014,1,24,69,54,B6,JFK,PBI,145,1028,18
2014,1,24,3,37,B6,EWR,SJU,213,1608,8
2014,1,24,2,3,B6,JFK,TPA,149,1005,10
2014,1,24,3,5,B6,JFK,ORD,121,740,7
2014,1,24,-2,8,B6,EWR,MCO,141,937,21
2014,1,24,2,4,B6,JFK,RSW,164,1074,12
2014,1,24,15,41,B6,LGA,FLL,155,1076,19
2014,1,24,10,14,B6,LGA,FLL,160,1076,9
2014,1,24,-4,-30,B6,JFK,OAK,345,2576,16
2014,1,24,6,14,B6,EWR,MCO,143,937,9
2014,1,24,-1,11,B6,JFK,FLL,169,1069,5
2014,1,24,-1,-16,B6,JFK,LGB,334,2465,18
2014,1,24,-1,9,B6,EWR,FLL,164,1065,5
2014,1,24,39,35,B6,LGA,RSW,169,1080,13
2014,1,24,41,30,B6,JFK,LAX,332,2475,21
2014,1,24,2,15,B6,LGA,PBI,154,1035,7
2014,1,24,18,15,B6,EWR,TPA,152,997,15
2014,1,24,-1,-30,B6,JFK,SAN,318,2446,8
2014,1,24,0,-8,B6,JFK,LAS,313,2248,21
2014,1,24,-1,-7,B6,JFK,FLL,158,1069,10
2014,1,24,-1,-6,B6,JFK,MCO,144,944,8
2014,1,24,-1,2,B6,JFK,MCO,150,944,9
2014,1,24,-2,9,B6,JFK,ROC,58,264,9
2014,1,24,33,0,B6,JFK,LGB,313,2465,14
2014,1,24,4,0,B6,JFK,TPA,150,1005,6
2014,1,24,8,-21,B6,JFK,LAX,318,2475,9
2014,1,24,19,19,B6,JFK,BOS,43,187,23
2014,1,24,42,57,B6,JFK,FLL,162,1069,15
2014,1,24,-4,-24,B6,JFK,SFO,350,2586,17
2014,1,24,-1,-36,B6,JFK,SFO,330,2586,8
2014,1,24,0,-17,B6,JFK,LAX,322,2475,6
2014,1,24,11,-8,B6,JFK,SFO,349,2586,20
2014,1,24,13,34,B6,JFK,SJU,209,1598,7
2014,1,24,-2,9,AA,JFK,MIA,164,1089,7
2014,1,24,0,1,AA,LGA,MIA,166,1096,9
2014,1,24,-2,-17,DL,LGA,ATL,112,762,12
2014,1,24,-4,-17,DL,EWR,ATL,111,746,7
2014,1,24,4,-6,DL,LGA,DTW,83,502,7
2014,1,24,8,-10,DL,LGA,ATL,114,762,16
2014,1,24,-5,-14,DL,LGA,DEN,215,1620,8
2014,1,24,-1,-26,DL,LGA,ATL,110,762,5
2014,1,24,-3,-16,DL,LGA,TPA,147,1010,8
2014,1,24,254,292,DL,LGA,DTW,115,502,17
2014,1,24,-3,-23,DL,LGA,ATL,108,762,19
2014,1,24,6,-2,DL,LGA,PBI,145,1035,10
2014,1,24,12,2,DL,LGA,DTW,82,502,14
2014,1,24,-7,-23,DL,EWR,ATL,108,746,11
2014,1,24,0,-15,DL,EWR,ATL,108,746,13
2014,1,24,-5,-13,DL,EWR,ATL,111,746,18
2014,1,24,6,-14,DL,LGA,TPA,154,1010,19
2014,1,24,-5,-23,DL,LGA,MCO,150,950,19
2014,1,24,-1,0,DL,EWR,ATL,104,746,8
2014,1,24,2,-16,DL,EWR,SLC,266,1969,17
2014,1,24,-5,-11,DL,JFK,SJU,199,1598,19
2014,1,24,-5,-22,DL,LGA,DTW,83,502,9
2014,1,24,0,0,DL,LGA,ATL,112,762,16
2014,1,24,-5,-34,DL,JFK,LAS,293,2248,10
2014,1,24,-3,-47,DL,JFK,DEN,226,1626,19
2014,1,24,5,-39,DL,JFK,SFO,341,2586,16
2014,1,24,24,-13,DL,JFK,LAX,317,2475,15
2014,1,24,-2,1,DL,JFK,SEA,332,2422,15
2014,1,24,-2,-31,DL,JFK,LAX,334,2475,8
2014,1,24,-2,-25,DL,JFK,LAX,339,2475,11
2014,1,24,0,-25,DL,JFK,ATL,112,760,6
2014,1,24,-3,-20,DL,JFK,MCO,140,944,7
2014,1,24,9,2,DL,JFK,LAX,335,2475,18
2014,1,24,21,-10,DL,JFK,LAX,327,2475,20
2014,1,24,-3,-2,DL,JFK,SFO,351,2586,6
2014,1,24,6,-20,DL,JFK,SFO,334,2586,13
2014,1,24,-2,-48,DL,JFK,SFO,337,2586,17
2014,1,24,-8,-33,DL,JFK,SFO,355,2586,18
2014,1,24,-6,-43,DL,JFK,SLC,262,1990,10
2014,1,24,-3,-28,DL,JFK,MSP,155,1029,11
2014,1,24,0,-29,DL,JFK,SEA,320,2422,7
2014,1,24,14,-14,DL,JFK,SEA,332,2422,18
2014,1,24,-4,-52,DL,JFK,SAN,322,2446,19
2014,1,24,-2,-13,DL,JFK,MIA,150,1089,10
2014,1,24,3,-18,DL,JFK,STT,207,1623,8
2014,1,24,-1,-9,DL,JFK,SJU,201,1598,8
2014,1,24,-4,-22,DL,JFK,PHX,291,2153,19
2014,1,24,-1,-49,DL,JFK,SLC,257,1990,6
2014,1,24,-5,-37,DL,JFK,SFO,341,2586,9
2014,1,24,1,-8,DL,JFK,LAX,333,2475,9
2014,1,24,-1,-28,DL,JFK,ATL,104,760,8
2014,1,24,-2,-34,DL,JFK,LAX,331,2475,16
2014,1,24,138,138,DL,JFK,MCO,147,944,13
2014,1,24,12,-12,DL,JFK,ATL,111,760,16
2014,1,24,143,138,DL,JFK,ATL,113,760,15
2014,1,24,4,-27,DL,JFK,FLL,150,1069,11
2014,1,24,-6,-35,DL,JFK,SLC,266,1990,12
2014,1,24,-4,-15,DL,EWR,ATL,109,746,6
2014,1,24,13,-3,DL,EWR,ATL,105,746,14
2014,1,24,-6,-20,DL,LGA,DTW,82,502,5
2014,1,24,-2,-23,DL,LGA,TPA,149,1010,11
2014,1,24,0,4,DL,LGA,FLL,173,1076,7
2014,1,24,68,86,DL,LGA,MCO,144,950,10
2014,1,24,3,-14,DL,LGA,PBI,155,1035,14
2014,1,24,-4,-19,DL,LGA,MSP,153,1020,6
2014,1,24,-2,-13,DL,LGA,TPA,150,1010,15
2014,1,24,11,-9,DL,EWR,ATL,110,746,15
2014,1,24,-2,-18,DL,LGA,ATL,113,762,11
2014,1,24,8,-1,DL,LGA,MIA,169,1096,15
2014,1,24,2,-7,DL,LGA,MIA,163,1096,8
2014,1,24,-7,-26,DL,JFK,PDX,332,2454,16
2014,1,24,-4,0,DL,LGA,MSP,172,1020,18
2014,1,24,-3,-13,DL,JFK,SJU,202,1598,14
2014,1,24,-3,-19,DL,EWR,ATL,109,746,16
2014,1,24,-1,2,DL,JFK,SJU,202,1598,6
2014,1,24,-11,-38,DL,LGA,ATL,105,762,7
2014,1,24,-7,-27,DL,JFK,FLL,161,1069,16
2014,1,24,-1,-13,DL,JFK,LAS,303,2248,15
2014,1,24,-6,-26,DL,LGA,MIA,155,1096,10
2014,1,24,-1,-8,DL,LGA,FLL,161,1076,11
2014,1,24,8,-4,DL,JFK,MIA,164,1089,16
2014,1,24,4,-17,DL,LGA,MSP,146,1020,8
2014,1,24,-3,-20,DL,LGA,DTW,84,502,19
2014,1,24,-3,-26,DL,JFK,SLC,272,1990,19
2014,1,24,11,-7,DL,LGA,MIA,165,1096,19
2014,1,24,151,140,DL,JFK,ATL,110,760,20
2014,1,24,3,-6,DL,JFK,BOS,40,187,20
2014,1,24,-1,-24,DL,JFK,MCO,140,944,19
2014,1,24,-3,-28,DL,JFK,TPA,147,1005,8
2014,1,24,6,-34,DL,JFK,SLC,268,1990,15
2014,1,24,0,-12,DL,LGA,MCO,145,950,15
2014,1,24,-5,-18,DL,JFK,MIA,157,1089,8
2014,1,24,-4,-7,DL,LGA,MSP,154,1020,11
2014,1,24,-6,-23,DL,LGA,DTW,88,502,16
2014,1,24,-4,-27,DL,JFK,DTW,93,509,18
2014,1,24,0,-13,DL,LGA,ATL,112,762,13
2014,1,24,0,-9,DL,JFK,DTW,84,509,7
2014,1,24,-6,-51,DL,JFK,AUS,216,1521,17
2014,1,24,32,22,DL,LGA,RSW,163,1080,18
2014,1,24,-6,-41,DL,JFK,PHX,284,2153,7
2014,1,24,-5,2,DL,LGA,MCO,150,950,6
2014,1,24,2,-12,DL,LGA,MSP,152,1020,10
2014,1,24,-5,-43,DL,JFK,LAS,304,2248,19
2014,1,24,7,-1,DL,LGA,DTW,93,502,18
2014,1,24,-5,-11,DL,EWR,ATL,102,746,10
2014,1,24,12,5,DL,LGA,PBI,157,1035,18
2014,1,24,-3,-22,DL,JFK,LAS,299,2248,8
2014,1,24,5,-15,DL,JFK,TPA,150,1005,17
2014,1,24,8,78,DL,LGA,PBI,170,1035,8
2014,1,24,-1,-21,DL,LGA,ATL,108,762,6
2014,1,24,0,-13,DL,LGA,MCO,144,950,17
2014,1,24,2,29,DL,LGA,MSP,196,1020,16
2014,1,24,3,0,DL,LGA,FLL,170,1076,9
2014,1,24,-7,-16,DL,LGA,PBI,150,1035,11
2014,1,24,1,-19,DL,LGA,ATL,108,762,11
2014,1,24,1,-18,DL,LGA,MIA,161,1096,13
2014,1,24,-6,-29,DL,LGA,ATL,109,762,14
2014,1,24,0,-11,DL,LGA,ATL,115,762,17
2014,1,24,-9,-21,DL,LGA,ATL,115,762,17
2014,1,24,-4,-23,DL,LGA,ATL,115,762,18
2014,1,24,-5,-17,DL,LGA,MCO,139,950,11
2014,1,24,42,23,DL,LGA,MSY,175,1183,16
2014,1,24,11,-15,DL,LGA,MSY,173,1183,19
2014,1,24,187,178,DL,LGA,ATL,114,762,12
2014,1,24,0,-1,DL,LGA,FLL,168,1076,13
2014,1,24,-4,-16,DL,LGA,MSP,157,1020,14
2014,1,24,14,-11,DL,LGA,ATL,107,762,10
2014,1,24,-2,7,DL,LGA,FLL,170,1076,18
2014,1,24,-2,4,DL,JFK,FLL,172,1069,8
2014,1,24,-6,-25,DL,LGA,MSY,169,1183,7
2014,1,24,5,7,DL,JFK,MCO,147,944,15
2014,1,24,32,23,DL,LGA,DEN,225,1620,17
2014,1,24,-4,-10,DL,LGA,DTW,86,502,11
2014,1,24,77,93,EV,EWR,ALB,32,143,18
2014,1,24,58,47,EV,EWR,BWI,36,169,12
